-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1990 through 03/31/2020 
Location: Latitude  34.6078   Longitude 43.6908 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 140.22 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,T2M_MAX,T2M_MIN,T2M,WS10M,ALLSKY_SFC_LW_DWN,TS,WS10M_MIN,WS10M_MAX,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
34.60781,43.69081,2014,03,06,   45.09,   26.62,   11.49,   18.11,    2.68,              8.04,   18.08,    0.60,    3.64,              0.52,              5.05,              4.07
34.60781,43.69081,2014,03,07,   43.43,   27.78,   12.75,   18.88,    3.46,              7.59,   18.77,    1.09,    5.06,              0.64,              5.14,              5.03
34.60781,43.69081,2014,03,08,   36.64,   28.27,   11.69,   19.51,    2.12,              7.47,   18.85,    0.50,    3.51,              0.68,              5.29,              5.25
34.60781,43.69081,2014,03,09,   41.72,   28.40,   14.75,   20.60,    2.71,              8.30,   20.40,    1.47,    3.36,              0.63,              5.14,              4.94
34.60781,43.69081,2014,03,10,   64.23,   23.65,   16.09,   19.86,    6.48,              8.98,   19.64,    2.80,   12.28,              0.41,-999,              3.33
34.60781,43.69081,2014,03,11,   61.82,   20.68,    9.91,   15.29,    3.05,              7.39,   16.07,    1.53,    4.83,              0.65,              5.43,              5.30
34.60781,43.69081,2014,03,12,   67.02,   15.60,    9.36,   12.33,    2.37,              8.02,   12.22,    0.78,    4.54,              0.15,-999,              1.25
34.60781,43.69081,2014,03,13,   70.60,   16.29,    8.17,   12.22,    3.02,              7.67,   12.17,    1.55,    5.13,              0.65,              5.41,              5.33
34.60781,43.69081,2014,03,14,   63.78,   18.06,    9.54,   12.85,    3.80,              8.04,   13.05,    1.48,    6.09,              0.38,-999,              3.18
34.60781,43.69081,2014,03,15,   50.86,   21.95,    7.22,   13.87,    4.40,              7.36,   14.33,    2.57,    6.33,              0.67,              5.57,              5.54
34.60781,43.69081,2014,03,16,   54.39,   20.70,    5.81,   12.91,    3.83,              7.03,   13.68,    2.70,    5.39,              0.65,              5.66,              5.56
34.60781,43.69081,2014,03,17,   49.97,   22.13,    9.96,   14.83,    5.73,              8.13,   14.74,    3.59,    7.86,              0.49,-999,              4.11
34.60781,43.69081,2014,03,18,   52.96,   23.10,   11.94,   16.27,    4.83,              7.99,   16.07,    1.44,    8.41,              0.54,              5.64,              4.63
34.60781,43.69081,2014,03,19,   56.63,   22.66,    9.86,   15.90,    2.87,              7.40,   16.60,    1.63,    3.47,              0.64,-999,              5.47
34.60781,43.69081,2014,03,20,   42.87,   23.91,    9.43,   15.82,    2.27,              6.70,   16.15,    0.83,    3.10,              0.70,              5.97,              5.95
34.60781,43.69081,2014,03,21,   41.42,   24.88,   10.27,   16.61,    3.02,              7.18,   16.63,    1.52,    5.48,              0.68,              5.88,              5.84
34.60781,43.69081,2014,03,22,   37.92,   26.54,    9.85,   17.43,    3.30,              7.25,   17.80,    2.55,    4.13,              0.67,              5.98,              5.89
34.60781,43.69081,2014,03,23,   33.93,   26.42,    7.59,   16.39,    3.24,              6.86,   16.93,    1.94,    4.52,              0.68,              6.13,              6.07
34.60781,43.69081,2014,03,24,   31.16,   27.15,    8.91,   17.47,    2.50,              7.34,   17.73,    0.56,    3.93,              0.53,-999,              4.77
34.60781,43.69081,2014,03,25,   31.52,   26.43,   11.05,   18.35,    2.80,              7.66,   17.79,    1.68,    4.00,              0.63,-999,              5.59
34.60781,43.69081,2014,03,26,   28.86,   26.58,   11.98,   19.19,    2.16,              7.74,   18.22,    0.45,    3.59,              0.67,              6.07,              6.04
34.60781,43.69081,2014,03,27,   36.31,   27.48,   12.73,   19.28,    2.91,              7.46,   19.06,    0.84,    4.69,              0.67,              6.11,              6.07
34.60781,43.69081,2014,03,28,   40.35,   27.17,    9.68,   18.27,    3.43,              7.29,   18.56,    2.21,    4.89,              0.68,              6.22,              6.19
34.60781,43.69081,2014,03,29,   30.53,   29.28,   10.88,   20.23,    6.73,              7.68,   20.17,    2.60,   11.40,              0.68,-999,              6.25
34.60781,43.69081,2014,03,30,   39.93,   23.63,    7.30,   17.23,    8.88,              7.80,   17.74,    5.42,   12.46,              0.53,              6.19,              4.87
34.60781,43.69081,2014,03,31,   31.90,   15.02,    3.56,    8.86,    4.01,              5.91,   10.28,    2.18,    6.00,              0.70,              6.59,              6.51
34.60781,43.69081,2014,04,01,   31.72,   19.26,    2.54,   11.06,    2.39,              6.86,   12.46,    0.79,    4.21,              0.56,-999,              5.30
34.60781,43.69081,2014,04,02,   31.05,   21.04,    5.72,   13.37,    2.59,              7.19,   14.27,    0.87,    3.56,              0.53,-999,              5.01
34.60781,43.69081,2014,04,03,   32.09,   24.57,    7.59,   15.77,    2.39,              6.84,   15.82,    0.66,    4.46,              0.67,              6.31,              6.31
34.60781,43.69081,2014,04,04,   42.20,   24.53,    8.54,   16.48,    3.51,              7.75,   17.03,    1.91,    5.19,              0.55,-999,              5.30
34.60781,43.69081,2014,04,05,   31.86,   25.24,    8.02,   17.64,    2.42,              7.15,   17.77,    0.65,    3.50,              0.66,              6.38,              6.33
34.60781,43.69081,2014,04,06,   31.60,   27.52,   13.18,   20.65,    1.41,              7.89,   20.38,    0.77,    2.50,              0.65,-999,              6.15
34.60781,43.69081,2014,04,07,   31.61,   30.46,   14.14,   22.51,    4.04,              8.49,   22.88,    2.65,    5.46,              0.63,-999,              6.01
34.60781,43.69081,2014,04,08,   40.74,   30.71,   16.59,   23.04,    6.83,              8.72,   23.49,    1.42,   10.42,              0.57,-999,              5.58
34.60781,43.69081,2014,04,09,   38.33,   27.53,   13.35,   20.51,    3.78,              7.63,   21.12,    0.54,    5.98,              0.66,              6.47,              6.43
34.60781,43.69081,2014,04,10,   43.12,   25.89,   14.82,   19.67,    2.34,              8.35,   19.85,    0.32,    4.77,              0.31,-999,              3.03
34.60781,43.69081,2014,04,11,   35.47,   27.24,   12.66,   19.75,    4.09,              7.87,   20.49,    2.67,    6.29,              0.68,              6.65,              6.61
34.60781,43.69081,2014,04,12,   28.37,   30.53,   12.79,   21.85,    3.02,              8.12,   22.50,    1.91,    3.94,              0.67,              6.59,              6.52
34.60781,43.69081,2014,04,13,   41.65,   28.56,   16.45,   21.89,    3.04,              8.63,   22.25,    0.71,    6.32,              0.65,              6.45,              6.40
34.60781,43.69081,2014,04,14,   52.99,   29.76,   15.45,   21.84,    2.50,              8.98,   22.64,    0.58,    4.72,              0.10,-999,              0.99
34.60781,43.69081,2014,04,15,   46.42,   29.61,   14.65,   22.33,    2.12,              8.61,   23.46,    0.48,    3.38,              0.50,-999,              5.01
34.60781,43.69081,2014,04,16,   34.38,   31.56,   16.99,   24.25,    3.17,              8.71,   24.91,    1.43,    4.21,              0.61,              6.54,              6.15
34.60781,43.69081,2014,04,17,   33.49,   34.06,   18.16,   25.78,    4.71,              9.09,   26.17,    3.42,    7.90,              0.55,-999,              5.61
34.60781,43.69081,2014,04,18,   33.11,   34.21,   20.10,   26.29,    5.13,              8.54,   27.18,    3.67,    7.50,              0.67,              6.75,              6.69
34.60781,43.69081,2014,04,19,   35.41,   32.87,   17.29,   24.72,    4.19,              8.18,   26.00,    3.18,    5.70,              0.66,              6.85,              6.78
34.60781,43.69081,2014,04,20,   36.57,   33.94,   19.61,   25.43,    2.23,              8.99,   25.70,    0.31,    4.28,              0.47,-999,              4.83
34.60781,43.69081,2014,04,21,   54.32,   30.23,   19.14,   22.70,    3.45,              8.92,   23.02,    0.96,    7.55,              0.33,-999,              3.33
34.60781,43.69081,2014,04,22,   40.52,   32.32,   17.69,   24.32,    2.71,              8.42,   25.79,    0.32,    4.98,              0.64,              6.82,              6.69
34.60781,43.69081,2014,04,23,   25.26,   32.19,   15.50,   23.67,    4.50,              7.93,   24.92,    3.25,    5.81,              0.66,              7.03,              6.94
34.60781,43.69081,2014,04,24,   27.82,   33.48,   15.36,   24.57,    3.91,              8.22,   25.48,    2.64,    5.77,              0.65,              6.95,              6.88
34.60781,43.69081,2014,04,25,   23.83,   35.79,   18.10,   27.33,    3.14,              9.08,   28.44,    0.72,    8.70,              0.65,              6.94,              6.83
34.60781,43.69081,2014,04,26,   26.65,   38.23,   19.70,   28.91,    4.04,              9.09,   29.37,    0.20,    6.24,              0.68,              7.01,              6.95
34.60781,43.69081,2014,04,27,   37.19,   33.75,   21.08,   26.30,    5.20,              9.25,   26.89,    1.51,    7.44,              0.49,-999,              5.06
34.60781,43.69081,2014,04,28,   42.14,   33.60,   19.19,   26.46,    4.50,              9.34,   27.43,    2.04,    7.21,              0.54,-999,              5.67
34.60781,43.69081,2014,04,29,   32.87,   35.12,   19.15,   26.77,    3.70,              8.52,   28.30,    2.69,    4.55,              0.67,              7.07,              7.03
34.60781,43.69081,2014,04,30,   22.25,   34.69,   18.81,   26.05,    3.13,              8.02,   27.26,    0.59,    4.98,              0.68,              7.26,              7.21
34.60781,43.69081,2014,05,01,   22.39,   34.80,   17.60,   26.44,    3.53,              8.76,   27.89,    0.87,    4.90,              0.50,-999,              5.32
34.60781,43.69081,2014,05,02,   21.18,   35.07,   18.02,   26.91,    3.70,              8.52,   28.22,    1.92,    5.69,              0.67,              7.36,              7.26
34.60781,43.69081,2014,05,03,   24.46,   32.45,   19.43,   25.48,    4.88,              7.99,   26.47,    0.75,    8.14,              0.69,              7.43,              7.38
34.60781,43.69081,2014,05,04,   25.32,   33.15,   16.51,   25.01,    4.28,              8.05,   26.45,    2.72,    6.12,              0.68,              7.41,              7.34
34.60781,43.69081,2014,05,05,   20.60,   38.08,   16.72,   27.63,    3.72,              8.38,   28.86,    2.99,    4.47,              0.68,              7.48,              7.34
34.60781,43.69081,2014,05,06,   18.59,   39.60,   20.71,   30.67,    3.86,              9.24,   32.10,    1.66,    6.09,              0.67,              7.34,              7.23
34.60781,43.69081,2014,05,07,   20.47,   39.26,   24.96,   31.70,    3.63,              9.43,   33.38,    0.87,    4.99,              0.59,-999,              6.52
34.60781,43.69081,2014,05,08,   22.99,   39.20,   25.93,   31.89,    5.30,             10.16,   32.34,    2.59,    7.65,              0.56,-999,              6.09
34.60781,43.69081,2014,05,09,   32.24,   36.77,   25.59,   30.84,    2.89,              9.88,   32.43,    0.95,    4.99,              0.61,              7.20,              6.76
34.60781,43.69081,2014,05,10,   29.02,   35.49,   23.06,   28.87,    4.23,              8.63,   31.03,    2.33,    5.30,              0.67,              7.45,              7.42
34.60781,43.69081,2014,05,11,   22.75,   35.37,   19.20,   27.40,    4.55,              8.82,   29.21,    3.05,    6.12,              0.60,              7.46,              6.57
34.60781,43.69081,2014,05,12,   27.57,   33.22,   19.85,   26.57,    4.54,              9.34,   28.13,    3.17,    7.08,              0.36,-999,              3.95
34.60781,43.69081,2014,05,13,   33.59,   30.98,   18.93,   24.95,    5.27,              8.79,   27.10,    2.27,    7.94,              0.67,              7.47,              7.44
34.60781,43.69081,2014,05,14,   32.01,   31.26,   18.88,   25.44,    3.76,              8.78,   27.33,    1.64,    5.62,              0.66,              7.40,              7.31
34.60781,43.69081,2014,05,15,   30.01,   33.14,   17.96,   25.89,    3.17,              8.65,   28.35,    2.35,    4.40,              0.67,              7.48,              7.44
34.60781,43.69081,2014,05,16,   23.57,   37.13,   20.49,   29.24,    3.11,              8.85,   31.48,    2.16,    4.28,              0.68,              7.55,              7.53
34.60781,43.69081,2014,05,17,   21.04,   39.19,   21.51,   30.58,    4.04,              9.09,   32.29,    2.06,    5.74,              0.66,              7.54,              7.45
34.60781,43.69081,2014,05,18,   18.19,   38.58,   21.28,   29.92,    4.63,              8.82,   31.63,    2.84,    7.36,              0.66,              7.61,              7.57
34.60781,43.69081,2014,05,19,   19.43,   33.17,   22.19,   26.77,    3.51,              8.95,   27.67,    0.34,    5.84,              0.29,-999,              3.26
34.60781,43.69081,2014,05,20,   22.89,   31.07,   17.44,   24.75,    5.02,              8.41,   26.33,    2.86,    7.48,              0.66,              7.75,              7.56
34.60781,43.69081,2014,05,21,   24.94,   32.88,   19.54,   26.32,    2.13,              9.01,   28.09,    0.14,    3.88,              0.51,-999,              5.76
34.60781,43.69081,2014,05,22,   31.22,   32.37,   21.86,   27.14,    5.31,              9.78,   28.22,    2.78,    7.33,              0.33,-999,              3.70
34.60781,43.69081,2014,05,23,   27.41,   37.88,   22.72,   30.58,    4.77,              9.80,   32.08,    2.68,    5.80,              0.48,-999,              5.43
34.60781,43.69081,2014,05,24,   21.22,   41.16,   23.10,   32.35,    4.04,              9.34,   33.58,    2.47,    8.48,              0.66,              7.63,              7.50
34.60781,43.69081,2014,05,25,   24.09,   36.30,   22.47,   29.82,    4.75,              8.74,   31.98,    3.20,    8.32,              0.69,              7.78,              7.72
34.60781,43.69081,2014,05,26,   21.32,   37.55,   22.06,   30.14,    2.84,              8.82,   32.60,    1.22,    3.97,              0.67,              7.74,              7.66
34.60781,43.69081,2014,05,27,   19.96,   37.57,   23.35,   30.61,    4.53,              9.07,   32.24,    3.07,    6.91,              0.68,              7.72,              7.58
34.60781,43.69081,2014,05,28,   23.92,   36.00,   22.42,   29.71,    4.38,              8.88,   31.06,    0.68,    6.75,              0.67,              7.76,              7.69
34.60781,43.69081,2014,05,29,   19.47,   38.31,   22.94,   30.72,    3.81,              9.62,   31.77,    1.18,    6.92,              0.65,-999,              7.36
34.60781,43.69081,2014,05,30,   17.08,   41.55,   24.04,   32.98,    3.86,              9.26,   34.72,    2.31,    5.95,              0.68,              7.78,              7.68
34.60781,43.69081,2014,05,31,   14.34,   41.44,   23.83,   32.91,    4.09,              9.02,   34.39,    2.83,    5.09,              0.70,              7.97,              7.89
34.60781,43.69081,2014,06,01,   21.66,   39.98,   25.36,   32.35,    3.55,             10.20,   33.63,    0.69,    5.82,              0.64,-999,              7.38
34.60781,43.69081,2014,06,02,   22.07,   38.84,   25.07,   31.36,    5.63,              9.25,   33.14,    0.79,    9.70,              0.70,              7.98,              7.91
34.60781,43.69081,2014,06,03,   28.72,   32.29,   20.42,   26.68,    5.06,              8.61,   28.99,    2.98,    6.63,              0.70,              8.10,              8.06
34.60781,43.69081,2014,06,04,   24.91,   32.51,   20.11,   26.83,    3.78,              8.79,   28.39,    2.43,    5.09,              0.61,-999,              7.01
34.60781,43.69081,2014,06,05,   23.74,   35.81,   20.00,   28.70,    4.21,              9.45,   29.81,    0.93,   11.76,              0.45,-999,              5.20
34.60781,43.69081,2014,06,06,   24.48,   37.62,   23.12,   30.09,    4.58,              8.93,   31.54,    0.44,    7.79,              0.68,              8.13,              7.79
34.60781,43.69081,2014,06,07,   22.16,   37.68,   21.49,   30.30,    2.94,              9.09,   32.74,    1.83,    4.00,              0.71,              8.10,              8.02
34.60781,43.69081,2014,06,08,   16.31,   40.81,   24.59,   32.76,    3.54,              9.08,   34.77,    0.50,    5.26,              0.72,              8.15,              8.13
34.60781,43.69081,2014,06,09,   13.91,   42.68,   24.52,   34.05,    3.38,              9.32,   36.35,    0.66,    5.26,              0.70,              8.11,              8.08
34.60781,43.69081,2014,06,10,   13.57,   44.26,   26.78,   35.95,    3.57,              9.83,   37.40,    0.79,    5.13,              0.70,              8.09,              7.96
34.60781,43.69081,2014,06,11,   19.52,   40.62,   26.05,   33.18,    5.49,              8.98,   34.82,    2.37,    7.90,              0.68,              8.24,              7.92
34.60781,43.69081,2014,06,12,   27.29,   35.19,   24.11,   30.37,    5.45,              9.02,   32.68,    3.70,    6.85,              0.71,              8.12,              8.09
34.60781,43.69081,2014,06,13,   23.88,   36.73,   24.18,   30.40,    5.05,              8.91,   32.67,    3.44,    6.54,              0.69,              8.14,              8.04
34.60781,43.69081,2014,06,14,   17.16,   38.38,   21.83,   30.56,    3.02,              8.76,   33.35,    1.65,    3.77,              0.72,              8.22,              8.18
34.60781,43.69081,2014,06,15,   14.51,   40.84,   23.57,   32.59,    4.62,              8.91,   34.38,    3.80,    6.98,              0.71,              8.22,              8.22
34.60781,43.69081,2014,06,16,   14.96,   40.43,   24.73,   32.79,    5.24,              8.79,   34.52,    3.81,    6.67,              0.72,              8.27,              8.21
34.60781,43.69081,2014,06,17,   15.62,   40.68,   23.19,   32.29,    5.92,              8.67,   34.05,    4.81,    7.36,              0.70,              8.29,              8.19
34.60781,43.69081,2014,06,18,   19.08,   42.58,   24.21,   33.91,    5.21,              9.16,   35.84,    3.27,    7.36,              0.73,              8.23,              8.22
34.60781,43.69081,2014,06,19,   15.08,   44.42,   27.05,   36.09,    5.89,              9.53,   37.72,    4.54,    7.53,              0.72,              8.15,              8.13
34.60781,43.69081,2014,06,20,   15.13,   44.40,   26.89,   35.64,    5.92,              9.24,   37.29,    5.03,    7.53,              0.69,              8.21,              8.11
34.60781,43.69081,2014,06,21,   15.32,   42.04,   27.07,   34.68,    6.99,              8.90,   36.09,    5.02,    8.68,              0.72,              8.31,              8.27
34.60781,43.69081,2014,06,22,   15.98,   40.32,   24.44,   32.43,    6.08,              8.59,   34.16,    4.38,    7.79,              0.72,              8.32,              8.30
34.60781,43.69081,2014,06,23,   15.38,   41.39,   23.77,   32.79,    5.57,              8.54,   34.54,    4.38,    7.21,              0.71,              8.36,              8.29
34.60781,43.69081,2014,06,24,   13.86,   41.45,   25.20,   33.35,    6.26,              8.46,   35.02,    4.63,    7.32,              0.74,              8.40,              8.37
34.60781,43.69081,2014,06,25,   12.55,   41.79,   24.19,   33.24,    5.20,              8.61,   35.06,    3.90,    6.98,              0.72,              8.35,              8.35
34.60781,43.69081,2014,06,26,   13.78,   41.03,   24.29,   33.20,    3.21,              8.74,   35.24,    1.85,    4.29,              0.70,              8.29,              8.16
34.60781,43.69081,2014,06,27,   12.67,   44.47,   25.16,   35.62,    3.72,              9.27,   37.76,    1.77,    5.74,              0.71,              8.23,              8.11
34.60781,43.69081,2014,06,28,   13.84,   46.11,   28.65,   37.70,    3.13,              9.78,   39.96,    0.13,    5.39,              0.69,              8.10,              8.09
34.60781,43.69081,2014,06,29,   10.30,   46.11,   28.67,   37.50,    6.64,              9.41,   38.65,    4.30,    9.85,              0.72,              8.21,              8.10
34.60781,43.69081,2014,06,30,   11.63,   45.33,   26.07,   36.28,    5.21,              9.29,   37.82,    2.98,    7.74,              0.72,              8.20,              8.11
34.60781,43.69081,2014,07,01,   10.51,   45.19,   27.60,   36.83,    6.34,              9.10,   38.03,    4.68,    8.57,              0.70,              8.09,              8.02
34.60781,43.69081,2014,07,02,   10.60,   44.33,   27.98,   35.96,    6.85,              8.78,   37.38,    5.16,    8.04,              0.70,              8.22,              8.12
34.60781,43.69081,2014,07,03,   17.62,   46.56,   26.98,   37.69,    4.89,             10.03,   39.71,    3.89,    5.57,              0.69,              7.86,              7.81
34.60781,43.69081,2014,07,04,   19.36,   46.25,   31.47,   38.83,    3.32,             10.50,   41.32,    1.37,    4.94,              0.68,              7.74,              7.70
34.60781,43.69081,2014,07,05,   15.06,   46.13,   31.52,   38.80,    3.70,             10.45,   40.24,    1.18,    5.87,              0.68,-999,              7.65
34.60781,43.69081,2014,07,06,   14.36,   46.22,   29.89,   38.36,    4.39,              9.96,   40.38,    1.44,    6.90,              0.69,              7.86,              7.77
34.60781,43.69081,2014,07,07,   17.64,   42.77,   29.38,   35.99,    5.19,              9.14,   38.21,    3.45,    6.11,              0.70,              8.01,              7.94
34.60781,43.69081,2014,07,08,   18.90,   41.19,   26.66,   34.30,    4.10,              9.14,   36.65,    3.09,    5.24,              0.68,              7.93,              7.91
34.60781,43.69081,2014,07,09,   13.29,   43.18,   27.03,   35.35,    4.13,              9.07,   37.85,    2.20,    5.88,              0.69,              8.02,              7.96
34.60781,43.69081,2014,07,10,   14.85,   43.12,   26.56,   35.22,    3.54,              9.19,   37.78,    1.79,    4.94,              0.71,              7.96,              7.90
34.60781,43.69081,2014,07,11,   16.59,   44.35,   27.64,   36.20,    4.86,              9.51,   38.04,    3.45,    5.95,              0.69,              7.86,              7.79
34.60781,43.69081,2014,07,12,   13.81,   46.78,   28.43,   37.79,    5.37,              9.57,   39.47,    4.30,    6.39,              0.68,              7.89,              7.79
34.60781,43.69081,2014,07,13,   13.42,   44.75,   29.32,   36.42,    7.40,             10.19,   37.47,    5.06,   10.43,              0.55,-999,              6.18
34.60781,43.69081,2014,07,14,   20.93,   40.39,   25.64,   32.90,    4.06,              8.85,   35.27,    2.21,    5.51,              0.71,              8.03,              7.92
34.60781,43.69081,2014,07,15,   18.29,   42.49,   27.12,   34.97,    2.71,              9.14,   36.76,    0.65,    4.51,              0.70,              7.89,              7.79
34.60781,43.69081,2014,07,16,   18.37,   44.15,   27.46,   36.20,    5.17,              9.58,   38.08,    3.85,    6.82,              0.70,              7.83,              7.74
34.60781,43.69081,2014,07,17,   16.07,   43.95,   28.80,   36.17,    7.34,              9.34,   37.63,    5.39,    9.17,              0.68,              7.86,              7.63
34.60781,43.69081,2014,07,18,   17.90,   41.78,   26.81,   34.13,    6.17,              9.08,   35.87,    3.67,    7.65,              0.71,              7.91,              7.81
34.60781,43.69081,2014,07,19,   21.79,   42.44,   26.18,   34.62,    5.01,              9.32,   36.77,    3.53,    6.48,              0.69,              7.79,              7.71
34.60781,43.69081,2014,07,20,   22.39,   41.43,   27.19,   34.03,    6.10,              9.07,   35.98,    3.73,    7.41,              0.70,              7.85,              7.75
34.60781,43.69081,2014,07,21,   26.68,   39.59,   26.30,   33.24,    4.17,              9.33,   35.67,    2.74,    7.05,              0.68,              7.68,              7.60
34.60781,43.69081,2014,07,22,   26.26,   40.10,   28.44,   34.09,    4.09,              9.88,   36.64,    2.76,    5.50,              0.66,              7.51,              7.30
34.60781,43.69081,2014,07,23,   20.55,   43.62,   28.28,   36.26,    5.11,              9.93,   38.48,    3.83,    7.23,              0.67,              7.59,              7.54
34.60781,43.69081,2014,07,24,   17.81,   44.63,   28.79,   36.66,    4.32,              9.80,   39.04,    2.63,    7.68,              0.70,              7.64,              7.64
34.60781,43.69081,2014,07,25,   20.34,   44.42,   30.11,   37.09,    6.02,             10.13,   38.77,    4.64,    6.90,              0.66,              7.51,              7.44
34.60781,43.69081,2014,07,26,   19.45,   42.74,   28.37,   35.37,    5.22,              9.46,   37.23,    3.31,    7.08,              0.69,              7.63,              7.57
34.60781,43.69081,2014,07,27,   19.95,   41.83,   26.75,   34.41,    5.27,              9.46,   36.33,    3.84,    6.86,              0.69,              7.54,              7.53
34.60781,43.69081,2014,07,28,   19.68,   39.21,   25.64,   32.81,    4.00,              9.19,   34.95,    2.04,    5.65,              0.68,              7.56,              7.51
34.60781,43.69081,2014,07,29,   17.20,   44.53,   27.44,   36.30,    6.31,              9.62,   37.83,    4.25,    8.02,              0.68,              7.58,              7.48
34.60781,43.69081,2014,07,30,   14.46,   45.78,   28.15,   37.08,    4.76,              9.50,   38.99,    2.88,    6.36,              0.68,              7.63,              7.54
34.60781,43.69081,2014,07,31,   16.30,   44.58,   28.02,   36.13,    4.29,              9.12,   38.00,    2.52,    5.87,              0.69,              7.70,              7.58
34.60781,43.69081,2014,08,01,   14.30,   46.22,   27.60,   36.82,    3.79,              9.56,   38.66,    3.11,    4.75,              0.70,              7.70,              7.64
34.60781,43.69081,2014,08,02,   16.67,   46.04,   29.07,   37.62,    6.06,              9.81,   39.11,    4.23,    7.35,              0.70,              7.55,              7.47
34.60781,43.69081,2014,08,03,   17.96,   43.19,   28.20,   35.73,    5.51,              9.16,   37.48,    3.91,    6.74,              0.69,              7.70,              7.61
34.60781,43.69081,2014,08,04,   22.52,   40.37,   26.32,   33.42,    4.67,              8.97,   35.57,    3.01,    6.10,              0.69,              7.65,              7.54
34.60781,43.69081,2014,08,05,   27.39,   40.55,   27.54,   34.18,    3.51,              9.71,   36.60,    2.21,    5.16,              0.67,              7.39,              7.30
34.60781,43.69081,2014,08,06,   25.57,   40.88,   28.12,   34.70,    4.16,              9.96,   36.97,    2.89,    5.67,              0.67,              7.37,              7.31
34.60781,43.69081,2014,08,07,   20.86,   41.77,   27.33,   34.56,    4.52,              9.48,   36.78,    3.24,    5.42,              0.69,              7.48,              7.41
34.60781,43.69081,2014,08,08,   18.38,   42.62,   26.56,   34.91,    6.30,              9.27,   36.62,    4.26,    8.17,              0.69,              7.51,              7.44
34.60781,43.69081,2014,08,09,   20.99,   41.22,   27.12,   33.66,    6.72,              8.69,   35.12,    3.63,    8.99,              0.71,              7.66,              7.53
34.60781,43.69081,2014,08,10,   23.15,   41.17,   24.75,   33.09,    3.65,              8.93,   35.25,    2.78,    5.62,              0.70,              7.50,              7.40
34.60781,43.69081,2014,08,11,   21.29,   41.75,   25.97,   34.02,    4.26,              9.02,   35.73,    3.03,    6.18,              0.70,              7.48,              7.41
34.60781,43.69081,2014,08,12,   20.89,   42.13,   25.58,   34.19,    4.30,              9.04,   35.99,    3.11,    5.97,              0.69,              7.44,              7.38
34.60781,43.69081,2014,08,13,   21.65,   44.09,   26.88,   35.59,    4.75,              9.32,   37.25,    3.18,    5.83,              0.69,              7.35,              7.29
34.60781,43.69081,2014,08,14,   16.12,   46.26,   27.82,   37.10,    4.65,              9.48,   38.66,    3.51,    5.39,              0.71,              7.38,              7.26
34.60781,43.69081,2014,08,15,   15.96,   47.22,   29.29,   38.50,    4.28,             10.08,   40.27,    2.42,    7.91,              0.69,              7.21,              7.14
34.60781,43.69081,2014,08,16,   12.90,   47.04,   30.12,   38.27,    6.75,              9.81,   39.34,    4.88,    8.22,              0.70,              7.28,              7.23
34.60781,43.69081,2014,08,17,   16.76,   45.29,   28.03,   37.02,    3.64,              9.96,   38.30,    1.98,    4.67,              0.68,              7.14,              7.06
34.60781,43.69081,2014,08,18,   13.84,   46.57,   31.34,   38.63,    3.79,             10.41,   39.76,    2.16,    5.65,              0.67,              7.04,              6.93
34.60781,43.69081,2014,08,19,   15.07,   45.83,   30.81,   38.25,    3.98,             10.83,   38.79,    1.70,    6.34,              0.64,-999,              6.62
34.60781,43.69081,2014,08,20,   19.83,   43.95,   29.71,   36.34,    4.34,             10.00,   37.59,    0.99,    6.74,              0.68,              6.98,              6.90
34.60781,43.69081,2014,08,21,   14.18,   43.60,   26.43,   35.21,    5.06,              9.44,   36.63,    3.22,    6.53,              0.69,              7.09,              6.98
34.60781,43.69081,2014,08,22,   13.44,   42.35,   25.24,   33.77,    4.59,              9.16,   35.28,    3.18,    6.08,              0.69,              7.12,              7.04
